timestamp,open,high,low,close,volume
2025-07-10 02:00:00+00:00,2773.4,2788.51,2772.52,2785.41,77795.75
2025-07-10 02:15:00+00:00,2785.41,2798.0,2780.35,2783.43,105862.932
2025-07-10 02:30:00+00:00,2783.42,2788.37,2774.54,2777.88,54610.999
2025-07-10 02:45:00+00:00,2777.88,2783.7,2775.82,2782.19,28733.289
2025-07-10 03:00:00+00:00,2782.19,2789.45,2781.4,2781.41,38747.781
2025-07-10 03:15:00+00:00,2781.4,2785.72,2774.58,2776.81,31061.082
2025-07-10 03:30:00+00:00,2776.81,2777.84,2769.0,2771.99,43896.314
2025-07-10 03:45:00+00:00,2772.0,2775.26,2769.0,2774.51,24822.73
2025-07-10 04:00:00+00:00,2774.51,2774.51,2764.43,2765.33,40376.488
2025-07-10 04:15:00+00:00,2765.34,2771.35,2764.54,2770.26,20358.798
2025-07-10 04:30:00+00:00,2770.25,2777.77,2770.25,2776.89,35635.34
2025-07-10 04:45:00+00:00,2776.89,2778.87,2774.71,2777.3,23144.737
2025-07-10 05:00:00+00:00,2777.29,2780.86,2773.26,2773.6,23706.908
2025-07-10 05:15:00+00:00,2773.59,2780.86,2771.28,2778.18,26420.314
2025-07-10 05:30:00+00:00,2778.18,2778.92,2774.23,2774.31,13701.551
2025-07-10 05:45:00+00:00,2774.31,2784.05,2772.29,2780.22,36312.215
2025-07-10 06:00:00+00:00,2780.22,2789.28,2778.36,2784.58,43596.741
2025-07-10 06:15:00+00:00,2784.59,2790.89,2782.41,2788.15,48400.815
2025-07-10 06:30:00+00:00,2788.16,2799.41,2785.24,2785.97,93233.275
2025-07-10 06:45:00+00:00,2785.96,2795.83,2785.82,2793.9,44079.79
2025-07-10 07:00:00+00:00,2793.89,2818.5,2791.6,2816.34,224992.001
2025-07-10 07:15:00+00:00,2816.34,2822.23,2802.41,2808.22,186506.051
2025-07-10 07:30:00+00:00,2808.21,2814.47,2788.5,2794.37,143449.54
2025-07-10 07:45:00+00:00,2794.36,2794.36,2785.57,2789.54,93409.112
2025-07-10 08:00:00+00:00,2789.54,2789.82,2782.07,2783.74,54040.098
2025-07-10 08:15:00+00:00,2783.74,2793.24,2783.73,2788.41,50259.632
2025-07-10 08:30:00+00:00,2788.42,2795.87,2787.25,2791.37,49788.88
2025-07-10 08:45:00+00:00,2791.36,2791.37,2784.74,2787.33,34676.971
2025-07-10 09:00:00+00:00,2787.32,2788.99,2778.56,2781.53,44213.822
2025-07-10 09:15:00+00:00,2781.53,2785.22,2778.25,2782.71,28108.881
2025-07-10 09:30:00+00:00,2782.72,2783.48,2776.93,2776.99,34817.468
2025-07-10 09:45:00+00:00,2776.99,2779.65,2773.61,2777.47,45513.936
2025-07-10 10:00:00+00:00,2777.47,2780.0,2771.08,2772.59,47533.304
2025-07-10 10:15:00+00:00,2772.59,2776.47,2772.59,2774.45,21764.925
2025-07-10 10:30:00+00:00,2774.46,2783.69,2774.45,2779.73,46638.388
2025-07-10 10:45:00+00:00,2779.74,2785.65,2777.3,2783.52,36870.844
2025-07-10 11:00:00+00:00,2783.52,2783.79,2778.0,2781.23,29045.564
2025-07-10 11:15:00+00:00,2781.23,2782.67,2777.0,2779.14,25545.785
2025-07-10 11:30:00+00:00,2779.15,2779.15,2773.75,2775.08,23427.99
2025-07-10 11:45:00+00:00,2775.09,2778.0,2771.74,2777.38,35633.99
2025-07-10 12:00:00+00:00,2777.38,2777.39,2767.0,2767.82,85609.105
2025-07-10 12:15:00+00:00,2767.83,2776.05,2766.34,2774.03,57341.33
2025-07-10 12:30:00+00:00,2774.07,2777.73,2772.45,2773.15,28178.616
2025-07-10 12:45:00+00:00,2773.16,2778.75,2770.59,2777.25,46064.722
2025-07-10 13:00:00+00:00,2777.24,2785.0,2775.52,2782.84,63410.332
2025-07-10 13:15:00+00:00,2782.85,2789.24,2781.39,2787.42,54640.356
2025-07-10 13:30:00+00:00,2787.43,2788.94,2771.01,2782.26,93195.754
2025-07-10 13:45:00+00:00,2782.27,2794.0,2771.05,2783.22,122802.472
2025-07-10 14:00:00+00:00,2783.23,2784.27,2771.35,2781.99,79427.426
2025-07-10 14:15:00+00:00,2782.0,2791.18,2756.72,2763.18,253738.187
2025-07-10 14:30:00+00:00,2763.19,2775.76,2761.84,2770.2,94168.934
2025-07-10 14:45:00+00:00,2770.2,2777.47,2766.11,2775.2,42046.992
2025-07-10 15:00:00+00:00,2775.2,2775.79,2760.22,2763.48,59684.515
2025-07-10 15:15:00+00:00,2763.48,2774.99,2763.48,2772.28,39397.372
2025-07-10 15:30:00+00:00,2772.27,2774.38,2757.52,2764.23,67390.493
2025-07-10 15:45:00+00:00,2764.23,2769.75,2762.57,2768.49,34285.778
2025-07-10 16:00:00+00:00,2768.5,2779.76,2767.49,2776.67,76884.462
2025-07-10 16:15:00+00:00,2776.66,2809.75,2772.0,2804.78,314694.436
2025-07-10 16:30:00+00:00,2804.77,2811.55,2792.99,2804.56,207868.706
2025-07-10 16:45:00+00:00,2804.56,2810.39,2798.82,2806.98,148678.047
2025-07-10 17:00:00+00:00,2806.98,2828.98,2800.21,2818.0,248404.587
2025-07-10 17:15:00+00:00,2818.0,2818.19,2803.36,2814.21,115650.473
2025-07-10 17:30:00+00:00,2814.21,2821.83,2812.33,2816.95,72398.617
2025-07-10 17:45:00+00:00,2816.95,2834.48,2808.62,2828.71,138284.826
2025-07-10 18:00:00+00:00,2828.72,2839.29,2817.36,2818.33,172272.774
2025-07-10 18:15:00+00:00,2818.32,2825.99,2805.0,2808.8,119101.984
2025-07-10 18:30:00+00:00,2808.8,2812.33,2793.16,2800.0,129876.329
2025-07-10 18:45:00+00:00,2799.99,2811.98,2795.0,2809.83,67500.77
2025-07-10 19:00:00+00:00,2809.82,2820.49,2808.52,2818.27,69780.637
2025-07-10 19:15:00+00:00,2818.28,2820.5,2808.82,2812.12,45684.212
2025-07-10 19:30:00+00:00,2812.12,2814.24,2805.0,2812.95,41338.102
2025-07-10 19:45:00+00:00,2812.96,2818.68,2806.36,2814.61,35544.783
2025-07-10 20:00:00+00:00,2814.61,2823.42,2811.2,2817.02,57425.38
2025-07-10 20:15:00+00:00,2817.02,2822.74,2813.34,2822.54,20710.684
2025-07-10 20:30:00+00:00,2822.55,2825.0,2818.06,2823.11,26996.446
2025-07-10 20:45:00+00:00,2823.12,2823.3,2814.77,2817.02,25139.443
2025-07-10 21:00:00+00:00,2817.02,2824.31,2815.7,2822.52,25033.419
2025-07-10 21:15:00+00:00,2822.53,2931.55,2820.0,2905.18,798782.148
2025-07-10 21:30:00+00:00,2905.17,2986.08,2893.42,2957.61,497180.45
2025-07-10 21:45:00+00:00,2957.62,3010.44,2935.0,2971.7,634108.452
2025-07-10 22:00:00+00:00,2971.7,2975.89,2952.44,2959.78,234520.833
2025-07-10 22:15:00+00:00,2959.78,2978.17,2951.96,2955.29,144122.347
2025-07-10 22:30:00+00:00,2955.25,2966.48,2952.3,2963.37,73111.896
2025-07-10 22:45:00+00:00,2963.37,2976.62,2961.97,2973.18,66784.207
2025-07-10 23:00:00+00:00,2973.19,2974.12,2960.24,2967.36,64109.559
2025-07-10 23:15:00+00:00,2967.36,2967.6,2946.0,2948.25,81545.876
2025-07-10 23:30:00+00:00,2948.24,2951.26,2934.85,2943.55,122607.432
2025-07-10 23:45:00+00:00,2943.55,2955.96,2939.73,2950.62,61003.015
2025-07-11 00:00:00+00:00,2950.61,2957.64,2942.63,2943.46,59431.739
2025-07-11 00:15:00+00:00,2943.46,2944.5,2913.72,2922.57,199810.926
2025-07-11 00:30:00+00:00,2922.5,2934.81,2917.09,2926.24,58690.547
2025-07-11 00:45:00+00:00,2926.23,2942.3,2924.32,2936.72,60715.054
2025-07-11 01:00:00+00:00,2936.71,2941.6,2932.8,2941.01,43283.96
2025-07-11 01:15:00+00:00,2941.01,2950.8,2938.35,2948.54,52810.517
2025-07-11 01:30:00+00:00,2948.54,2950.81,2944.51,2948.37,31899.472
2025-07-11 01:45:00+00:00,2948.37,2956.7,2944.42,2953.77,48478.235
2025-07-11 02:00:00+00:00,2953.76,2966.34,2950.9,2957.59,71338.776
2025-07-11 02:15:00+00:00,2957.58,2964.23,2953.55,2957.14,55307.209
2025-07-11 02:30:00+00:00,2957.14,2966.91,2953.65,2958.86,56898.648
2025-07-11 02:45:00+00:00,2958.85,2967.55,2957.02,2964.08,49213.85
2025-07-11 03:00:00+00:00,2964.08,2966.93,2960.87,2965.01,33123.894
2025-07-11 03:15:00+00:00,2965.0,2974.06,2962.92,2971.21,54020.421
2025-07-11 03:30:00+00:00,2971.21,2971.78,2956.0,2965.9,61276.978
2025-07-11 03:45:00+00:00,2965.9,2973.16,2964.0,2968.51,34911.152
2025-07-11 04:00:00+00:00,2968.5,2969.1,2961.0,2962.16,44012.546
2025-07-11 04:15:00+00:00,2962.16,2965.37,2960.06,2963.0,23576.304
2025-07-11 04:30:00+00:00,2963.0,2963.01,2945.32,2959.5,73749.461
2025-07-11 04:45:00+00:00,2959.49,2970.43,2957.86,2969.29,40644.586
2025-07-11 05:00:00+00:00,2969.29,2995.0,2966.28,2987.99,168026.708
2025-07-11 05:15:00+00:00,2987.99,2998.87,2986.23,2993.42,137450.973
2025-07-11 05:30:00+00:00,2993.41,3021.61,2985.55,3009.26,308320.117
2025-07-11 05:45:00+00:00,3009.36,3028.48,2997.28,3003.9,260402.079
2025-07-11 06:00:00+00:00,3003.89,3020.86,3001.95,3011.32,126685.642
2025-07-11 06:15:00+00:00,3011.32,3025.87,3008.59,3016.03,94215.302
2025-07-11 06:30:00+00:00,3016.02,3016.93,3001.15,3005.81,92591.872
2025-07-11 06:45:00+00:00,3005.8,3009.68,2984.86,2988.43,149492.373
2025-07-11 07:00:00+00:00,2988.43,2988.88,2978.6,2979.32,108274.257
2025-07-11 07:15:00+00:00,2979.32,3002.11,2979.09,2998.12,95262.933
2025-07-11 07:30:00+00:00,2998.11,3000.19,2990.89,2999.6,56387.434
2025-07-11 07:45:00+00:00,2999.6,3002.3,2964.2,2967.8,162556.866
2025-07-11 08:00:00+00:00,2967.79,2979.73,2960.51,2976.98,117463.429
2025-07-11 08:15:00+00:00,2976.97,2983.96,2975.74,2983.36,42145.072
2025-07-11 08:30:00+00:00,2983.35,3009.39,2978.24,3005.7,157317.663
2025-07-11 08:45:00+00:00,3005.7,3007.83,2997.19,3002.98,76208.127
2025-07-11 09:00:00+00:00,3002.99,3006.8,2995.18,3005.71,47916.802
2025-07-11 09:15:00+00:00,3005.71,3018.93,3004.3,3015.5,83653.996
2025-07-11 09:30:00+00:00,3015.5,3040.95,3011.15,3023.35,238961.722
2025-07-11 09:45:00+00:00,3023.34,3030.43,3007.35,3014.86,118267.59
2025-07-11 10:00:00+00:00,3014.87,3014.95,2992.0,2998.2,180194.243
2025-07-11 10:15:00+00:00,2998.2,3012.86,2997.82,3010.78,64525.069
2025-07-11 10:30:00+00:00,3010.77,3011.91,3001.47,3005.55,33133.292
2025-07-11 10:45:00+00:00,3005.54,3008.0,2996.22,3003.23,38945.338
2025-07-11 11:00:00+00:00,3003.22,3005.87,2984.59,2988.38,80740.804
2025-07-11 11:15:00+00:00,2988.37,2994.45,2980.1,2985.5,108770.792
2025-07-11 11:30:00+00:00,2985.49,2990.31,2983.01,2984.33,69649.53
2025-07-11 11:45:00+00:00,2984.32,2985.29,2967.55,2983.22,140743.519
2025-07-11 12:00:00+00:00,2983.22,2992.51,2982.39,2991.31,81557.315
2025-07-11 12:15:00+00:00,2991.3,2991.31,2971.0,2972.14,68216.962
2025-07-11 12:30:00+00:00,2972.13,2981.73,2969.04,2976.22,42520.701
2025-07-11 12:45:00+00:00,2976.22,2988.35,2975.01,2985.39,58534.993
2025-07-11 13:00:00+00:00,2985.39,2999.98,2983.01,2993.09,105140.241
2025-07-11 13:15:00+00:00,2993.09,3002.96,2984.11,2995.66,65845.934
2025-07-11 13:30:00+00:00,2995.65,2999.44,2973.99,2984.82,172545.847
2025-07-11 13:45:00+00:00,2984.81,3008.9,2980.28,3001.81,127639.863
2025-07-11 14:00:00+00:00,3001.8,3005.78,2985.55,2993.23,86304.671
2025-07-11 14:15:00+00:00,2993.22,3002.0,2990.11,2995.0,56782.545
2025-07-11 14:30:00+00:00,2995.0,3005.07,2992.35,3000.17,70504.89
