timestamp,open,high,low,close,volume
2025-07-10 02:00:00+00:00,157.53,159.33,157.53,158.22,1091022.28
2025-07-10 03:00:00+00:00,158.23,158.3,157.13,157.28,511337.76
2025-07-10 04:00:00+00:00,157.28,157.61,156.8,157.59,495613.03
2025-07-10 05:00:00+00:00,157.6,157.7,156.84,157.15,318408.96
2025-07-10 06:00:00+00:00,157.15,157.42,156.58,157.34,428654.06
2025-07-10 07:00:00+00:00,157.34,158.58,157.27,157.82,926461.36
2025-07-10 08:00:00+00:00,157.82,159.11,157.72,158.86,743125.1
2025-07-10 09:00:00+00:00,158.86,159.01,157.86,158.0,471317.89
2025-07-10 10:00:00+00:00,157.99,158.07,157.34,157.83,531320.08
2025-07-10 11:00:00+00:00,157.83,157.83,157.11,157.55,474514.41
2025-07-10 12:00:00+00:00,157.56,157.56,156.9,157.39,496950.31
2025-07-10 13:00:00+00:00,157.4,158.31,156.6,156.97,1136954.19
2025-07-10 14:00:00+00:00,156.97,157.64,156.09,156.77,1103481.65
2025-07-10 15:00:00+00:00,156.77,156.94,155.5,156.38,851481.73
2025-07-10 16:00:00+00:00,156.38,158.67,156.07,158.34,1726152.97
2025-07-10 17:00:00+00:00,158.34,161.2,157.86,160.85,2272275.56
2025-07-10 18:00:00+00:00,160.84,160.97,158.27,159.02,1579235.89
2025-07-10 19:00:00+00:00,159.01,159.6,158.58,159.26,704178.89
2025-07-10 20:00:00+00:00,159.25,160.47,159.14,160.32,639389.18
2025-07-10 21:00:00+00:00,160.32,164.33,160.22,163.77,2849360.93
2025-07-10 22:00:00+00:00,163.77,165.36,163.23,164.65,1724360.63
2025-07-10 23:00:00+00:00,164.64,165.2,163.23,164.29,1071226.93
2025-07-11 00:00:00+00:00,164.3,164.37,161.89,163.03,1158859.77
2025-07-11 01:00:00+00:00,163.03,164.75,162.93,164.43,778920.52
2025-07-11 02:00:00+00:00,164.44,165.16,164.03,164.9,847546.92
2025-07-11 03:00:00+00:00,164.91,165.32,163.9,165.11,628238.73
2025-07-11 04:00:00+00:00,165.11,165.11,163.92,164.95,538964.61
2025-07-11 05:00:00+00:00,164.94,166.73,164.85,165.2,1786693.0
2025-07-11 06:00:00+00:00,165.2,165.95,163.34,163.57,1436976.16
2025-07-11 07:00:00+00:00,163.58,164.21,163.04,163.21,975910.29
2025-07-11 08:00:00+00:00,163.2,163.98,163.2,163.81,682781.61
2025-07-11 09:00:00+00:00,163.8,165.3,163.55,164.72,955863.87
2025-07-11 10:00:00+00:00,164.72,165.16,164.09,164.74,566693.3
2025-07-11 11:00:00+00:00,164.74,165.02,163.51,163.81,713922.75
2025-07-11 12:00:00+00:00,163.81,165.2,163.25,165.19,745852.96
2025-07-11 13:00:00+00:00,165.19,166.91,164.22,166.36,2633554.07
2025-07-11 14:00:00+00:00,166.37,168.18,165.39,166.59,2388890.51
2025-07-11 15:00:00+00:00,166.58,166.83,161.77,162.26,3423932.77
2025-07-11 16:00:00+00:00,162.27,163.17,161.17,163.13,2405350.59
2025-07-11 17:00:00+00:00,163.13,164.42,162.9,164.41,1153654.91
2025-07-11 18:00:00+00:00,164.41,164.97,163.5,164.33,700199.85
2025-07-11 19:00:00+00:00,164.33,164.57,163.2,164.52,549339.27
2025-07-11 20:00:00+00:00,164.52,164.81,162.53,162.67,685793.45
2025-07-11 21:00:00+00:00,162.67,163.06,161.3,162.08,849339.98
2025-07-11 22:00:00+00:00,162.08,162.56,159.49,161.59,1616124.47
2025-07-11 23:00:00+00:00,161.59,162.96,161.54,162.87,752902.87
2025-07-12 00:00:00+00:00,162.87,163.33,161.64,162.99,731629.48
2025-07-12 01:00:00+00:00,162.99,163.77,162.99,163.42,488301.39
2025-07-12 02:00:00+00:00,163.41,163.87,162.78,162.91,364622.97
2025-07-12 03:00:00+00:00,162.92,163.62,162.75,163.41,379883.72
2025-07-12 04:00:00+00:00,163.42,163.59,162.2,162.47,392688.59
2025-07-12 05:00:00+00:00,162.48,163.14,161.96,162.97,347153.05
2025-07-12 06:00:00+00:00,162.96,163.58,162.37,163.41,331639.7
2025-07-12 07:00:00+00:00,163.41,163.77,162.66,163.16,526750.98
2025-07-12 08:00:00+00:00,163.15,163.38,162.1,162.6,506142.7
2025-07-12 09:00:00+00:00,162.59,162.94,162.21,162.59,339407.24
2025-07-12 10:00:00+00:00,162.59,163.14,162.23,162.94,411331.59
2025-07-12 11:00:00+00:00,162.94,162.96,161.3,161.56,592727.96
2025-07-12 12:00:00+00:00,161.55,161.74,158.5,159.77,1555738.88
2025-07-12 13:00:00+00:00,159.76,159.76,158.17,159.64,1132443.58
2025-07-12 14:00:00+00:00,159.65,160.41,158.78,159.05,1033724.01
2025-07-12 15:00:00+00:00,159.04,159.51,157.66,158.06,1484710.31
2025-07-12 16:00:00+00:00,158.06,159.39,157.83,158.67,682314.2
2025-07-12 17:00:00+00:00,158.67,160.59,158.61,160.4,547454.79
2025-07-12 18:00:00+00:00,160.4,160.72,159.73,160.24,696876.48
2025-07-12 19:00:00+00:00,160.24,160.72,160.15,160.67,320495.44
2025-07-12 20:00:00+00:00,160.68,160.75,158.91,158.92,407672.83
2025-07-12 21:00:00+00:00,158.92,160.55,158.87,160.52,383538.44
2025-07-12 22:00:00+00:00,160.53,160.63,159.53,160.36,215122.54
2025-07-12 23:00:00+00:00,160.36,160.9,159.8,160.63,221052.15
2025-07-13 00:00:00+00:00,160.64,161.72,160.12,160.84,600867.35
2025-07-13 01:00:00+00:00,160.85,161.7,160.72,161.45,275180.69
2025-07-13 02:00:00+00:00,161.45,161.76,160.58,161.36,317287.17
2025-07-13 03:00:00+00:00,161.36,161.44,160.78,161.15,215780.15
2025-07-13 04:00:00+00:00,161.15,162.08,160.97,161.91,429207.61
2025-07-13 05:00:00+00:00,161.91,162.18,161.23,161.29,344706.98
2025-07-13 06:00:00+00:00,161.29,162.08,161.2,161.53,278329.31
2025-07-13 07:00:00+00:00,161.53,162.7,161.4,162.57,370468.93
2025-07-13 08:00:00+00:00,162.57,162.66,161.58,162.17,323087.24
2025-07-13 09:00:00+00:00,162.17,162.44,161.5,161.84,291340.5
2025-07-13 10:00:00+00:00,161.83,162.04,161.53,161.75,227836.33
2025-07-13 11:00:00+00:00,161.76,162.68,161.67,161.99,538548.81
2025-07-13 12:00:00+00:00,161.98,162.8,161.7,162.57,519579.42
2025-07-13 13:00:00+00:00,162.57,162.92,161.85,162.82,592725.97
2025-07-13 14:00:00+00:00,162.83,164.12,162.25,162.72,1292320.61
2025-07-13 15:00:00+00:00,162.72,163.41,161.78,161.94,715577.5
2025-07-13 16:00:00+00:00,161.95,162.38,160.79,160.85,841027.33
2025-07-13 17:00:00+00:00,160.85,162.74,160.5,162.62,762997.19
2025-07-13 18:00:00+00:00,162.62,163.21,162.3,162.98,500793.53
2025-07-13 19:00:00+00:00,162.99,163.49,162.43,162.46,445240.2
2025-07-13 20:00:00+00:00,162.45,163.02,161.88,162.51,399274.7
2025-07-13 21:00:00+00:00,162.51,162.51,159.98,160.47,717523.41
2025-07-13 22:00:00+00:00,160.47,160.99,159.55,160.69,754017.63
2025-07-13 23:00:00+00:00,160.69,161.38,160.2,161.04,535018.4
2025-07-14 00:00:00+00:00,161.05,162.22,160.53,161.56,556227.0
2025-07-14 01:00:00+00:00,161.56,162.81,161.41,162.73,467759.59
2025-07-14 02:00:00+00:00,162.72,165.5,162.53,164.84,1372120.67
2025-07-14 03:00:00+00:00,164.85,168.27,164.64,167.08,2120087.73
2025-07-14 04:00:00+00:00,167.07,167.9,166.73,167.46,1222467.97
2025-07-14 05:00:00+00:00,167.45,168.66,165.29,166.76,2079813.75
2025-07-14 06:00:00+00:00,166.76,166.8,165.28,165.67,867792.59
2025-07-14 07:00:00+00:00,165.67,169.76,165.62,167.21,1330540.99
2025-07-14 08:00:00+00:00,167.22,167.5,166.0,167.43,853065.43
2025-07-14 09:00:00+00:00,167.44,168.11,167.01,167.33,780816.17
2025-07-14 10:00:00+00:00,167.34,167.62,166.41,167.51,822084.25
2025-07-14 11:00:00+00:00,167.51,167.64,166.24,166.51,776713.19
2025-07-14 12:00:00+00:00,166.5,167.38,166.36,166.89,560219.46
2025-07-14 13:00:00+00:00,166.89,168.5,166.14,167.89,1201604.45
2025-07-14 14:00:00+00:00,167.89,168.64,165.39,166.69,1879278.18
2025-07-14 15:00:00+00:00,166.69,166.69,163.0,163.91,2031505.62
2025-07-14 16:00:00+00:00,163.9,165.29,163.25,165.17,1288371.83
2025-07-14 17:00:00+00:00,165.17,165.18,163.45,164.28,838854.75
2025-07-14 18:00:00+00:00,164.28,164.47,162.52,162.69,795210.46
2025-07-14 19:00:00+00:00,162.7,164.24,162.37,164.22,610750.79
2025-07-14 20:00:00+00:00,164.22,164.22,161.76,162.89,809796.93
2025-07-14 21:00:00+00:00,162.88,162.88,162.07,162.42,459797.19
